depth,expected_energy,model_version,parameter_index,restart,round,seed,stage,step,value
3,-0.24156595316847201,capital,0,,1,19,coordinate_descent,0.3,-0.23400499159734167
3,-0.24156595316847201,capital,1,,1,19,coordinate_descent,0.3,-0.22637855200681264
3,-0.24156595316847201,capital,1,,1,19,coordinate_descent,0.3,-0.2370443484067907
3,-0.24156595316847201,capital,2,,1,19,coordinate_descent,0.3,-0.23842930841389753
3,-0.24156595316847201,capital,2,,1,19,coordinate_descent,0.3,-0.2370443484067907
3,-0.24156595316847201,capital,3,,1,19,coordinate_descent,0.3,-0.21460764973824215
3,-0.24156595316847201,capital,3,,1,19,coordinate_descent,0.3,-0.2351392491307564
3,-0.24156595316847201,capital,4,,1,19,coordinate_descent,0.3,0.007852891896724667
3,-0.24156595316847201,capital,4,,1,19,coordinate_descent,0.3,-0.12219294353209957
3,-0.24156595316847201,capital,5,,1,19,coordinate_descent,0.3,0.12599152320855417
3,-0.24156595316847201,capital,5,,1,19,coordinate_descent,0.3,0.14246116095110703
3,-0.24156595316847201,capital,0,,2,19,coordinate_descent,0.15,-0.23693046837323534
3,-0.24156595316847201,capital,0,,2,19,coordinate_descent,0.15,-0.23723730292339254
3,-0.24156595316847201,capital,1,,2,19,coordinate_descent,0.15,-0.2373277259983445
3,-0.24156595316847201,capital,1,,2,19,coordinate_descent,0.15,-0.23829448121080415
3,-0.24156595316847201,capital,2,,2,19,coordinate_descent,0.15,-0.23886265859702172
3,-0.24156595316847201,capital,2,,2,19,coordinate_descent,0.15,-0.23842930841389753
3,-0.24156595316847201,capital,3,,2,19,coordinate_descent,0.15,-0.22934243800451623
3,-0.24156595316847201,capital,3,,2,19,coordinate_descent,0.15,-0.24028938095669278
3,-0.24156595316847201,capital,4,,2,19,coordinate_descent,0.15,-0.19437194731788932
3,-0.24156595316847201,capital,4,,2,19,coordinate_descent,0.15,-0.20694504545959796
3,-0.24156595316847201,capital,5,,2,19,coordinate_descent,0.15,-0.1340862485343061
3,-0.24156595316847201,capital,5,,2,19,coordinate_descent,0.15,-0.1468389475940318
3,-0.24156595316847201,capital,0,,3,19,coordinate_descent,0.075,-0.23963594863779078
3,-0.24156595316847201,capital,0,,3,19,coordinate_descent,0.075,-0.2401431113898167
3,-0.24156595316847201,capital,1,,3,19,coordinate_descent,0.075,-0.24069281630235617
3,-0.24156595316847201,capital,1,,3,19,coordinate_descent,0.075,-0.24028938095669278
3,-0.24156595316847201,capital,2,,3,19,coordinate_descent,0.075,-0.24121925617109696
3,-0.24156595316847201,capital,2,,3,19,coordinate_descent,0.075,-0.24069281630235617
3,-0.24156595316847201,capital,3,,3,19,coordinate_descent,0.075,-0.24074458235911148
3,-0.24156595316847201,capital,3,,3,19,coordinate_descent,0.075,-0.24038731136968253
3,-0.24156595316847201,capital,4,,3,19,coordinate_descent,0.075,-0.229717277577161
3,-0.24156595316847201,capital,4,,3,19,coordinate_descent,0.075,-0.2309809186220379
3,-0.24156595316847201,capital,5,,3,19,coordinate_descent,0.075,-0.21507706989969785
3,-0.24156595316847201,capital,5,,3,19,coordinate_descent,0.075,-0.21577165828832023
3,-0.24156595316847201,capital,0,,4,19,coordinate_descent,0.0375,-0.24100552963301966
3,-0.24156595316847201,capital,0,,4,19,coordinate_descent,0.0375,-0.24122487601742487
3,-0.24156595316847201,capital,1,,4,19,coordinate_descent,0.0375,-0.24128384616982546
3,-0.24156595316847201,capital,1,,4,19,coordinate_descent,0.0375,-0.24122487601742487
3,-0.24156595316847201,capital,2,,4,19,coordinate_descent,0.0375,-0.24156595316847201
3,-0.24156595316847201,capital,2,,4,19,coordinate_descent,0.0375,-0.24128384616982546
3,-0.24156595316847201,capital,3,,4,19,coordinate_descent,0.0375,-0.24136311809438482
3,-0.24156595316847201,capital,3,,4,19,coordinate_descent,0.0375,-0.2414263046525938
3,-0.24156595316847201,capital,4,,4,19,coordinate_descent,0.0375,-0.23989348252642992
3,-0.24156595316847201,capital,4,,4,19,coordinate_descent,0.0375,-0.2377022385646054
3,-0.24156595316847201,capital,5,,4,19,coordinate_descent,0.0375,-0.2363987304555401
3,-0.24156595316847201,capital,5,,4,19,coordinate_descent,0.0375,-0.2338488751419327
1,-0.22022175911566935,liquidity,,0,,7,restart,,-0.11560846921277547
1,-0.22022175911566935,liquidity,,1,,7,restart,,0.6281972313583972
1,-0.22022175911566935,liquidity,,2,,7,restart,,0.2798539967794613
1,-0.22022175911566935,liquidity,,3,,7,restart,,0.6857369741534018
1,-0.22022175911566935,liquidity,,4,,7,restart,,0.6712118790654329
1,-0.22022175911566935,liquidity,,5,,7,restart,,-0.12759354198282347
1,-0.22022175911566935,liquidity,,6,,7,restart,,0.31072128586008985
1,-0.22022175911566935,liquidity,,7,,7,restart,,-0.0024985726737784767
1,-0.22022175911566935,liquidity,,8,,7,restart,,-0.10436419533137563
1,-0.22022175911566935,liquidity,,9,,7,restart,,-0.014470085012671796
1,-0.22022175911566935,liquidity,,10,,7,restart,,-0.22022175911566935
1,-0.22022175911566935,liquidity,,11,,7,restart,,0.055516477666354036
1,-0.22022175911566935,liquidity,0,,0,7,coordinate_descent,0.6,-0.21420675719817403
1,-0.22022175911566935,liquidity,0,,0,7,coordinate_descent,0.6,-0.19266820033095836
1,-0.22022175911566935,liquidity,1,,0,7,coordinate_descent,0.6,0.6386375185844195
1,-0.22022175911566935,liquidity,1,,0,7,coordinate_descent,0.6,0.658554482066339
1,-0.21957796176113376,liquidity,,0,,11,restart,,0.7624226665477902
1,-0.21957796176113376,liquidity,,1,,11,restart,,0.03259080642857533
1,-0.21957796176113376,liquidity,,2,,11,restart,,0.23599590207079257
1,-0.21957796176113376,liquidity,,3,,11,restart,,-0.21070997274526887
1,-0.21957796176113376,liquidity,,4,,11,restart,,0.43546688994622423
1,-0.21957796176113376,liquidity,,5,,11,restart,,0.17010745961969875
1,-0.21957796176113376,liquidity,,6,,11,restart,,0.40235549734177484
1,-0.21957796176113376,liquidity,,7,,11,restart,,0.7338065110561649
1,-0.21957796176113376,liquidity,,8,,11,restart,,0.22560778227529052
1,-0.21957796176113376,liquidity,,9,,11,restart,,0.4937087639600474
1,-0.21957796176113376,liquidity,,10,,11,restart,,0.7826923367899316
1,-0.21957796176113376,liquidity,,11,,11,restart,,0.03732954089913011
1,-0.21957796176113376,liquidity,0,,0,11,coordinate_descent,0.6,-0.17998723274481415
1,-0.21957796176113376,liquidity,0,,0,11,coordinate_descent,0.6,-0.21957796176113376
1,-0.21957796176113376,liquidity,1,,0,11,coordinate_descent,0.6,0.7957235869063946
1,-0.21957796176113376,liquidity,1,,0,11,coordinate_descent,0.6,0.7157975226812954
1,-0.21957796176113376,liquidity,0,,1,11,coordinate_descent,0.3,-0.21816390043684603
1,-0.21957796176113376,liquidity,0,,1,11,coordinate_descent,0.3,-0.21422304761315636
1,-0.21957796176113376,liquidity,1,,1,11,coordinate_descent,0.3,0.19352333683475986
1,-0.21957796176113376,liquidity,1,,1,11,coordinate_descent,0.3,0.08324015999448643
1,-0.22100079108726334,liquidity,,0,,19,restart,,0.06634091690307012
1,-0.22100079108726334,liquidity,,1,,19,restart,,-0.11712906654959933
1,-0.22100079108726334,liquidity,,2,,19,restart,,0.4826710190180451
1,-0.22100079108726334,liquidity,,3,,19,restart,,0.44258957560117645
1,-0.22100079108726334,liquidity,,4,,19,restart,,0.17480343761238487
1,-0.22100079108726334,liquidity,,5,,19,restart,,1.0129134833107567
1,-0.22100079108726334,liquidity,,6,,19,restart,,0.1705847986804909
1,-0.22100079108726334,liquidity,,7,,19,restart,,0.0808249608346071
1,-0.22100079108726334,liquidity,,8,,19,restart,,-0.0012595557519806087
1,-0.22100079108726334,liquidity,,9,,19,restart,,-0.11021567028179449
1,-0.22100079108726334,liquidity,,10,,19,restart,,-0.18457742001465638
1,-0.22100079108726334,liquidity,,11,,19,restart,,0.5877228186082646
1,-0.22100079108726334,liquidity,0,,0,19,coordinate_descent,0.6,-0.16167758198049437
1,-0.22100079108726334,liquidity,0,,0,19,coordinate_descent,0.6,-0.18907271743727666
1,-0.22100079108726334,liquidity,1,,0,19,coordinate_descent,0.6,0.9074124101528974
1,-0.22100079108726334,liquidity,1,,0,19,coordinate_descent,0.6,0.6463277169743339
1,-0.22100079108726334,liquidity,0,,1,19,coordinate_descent,0.3,-0.189358593157624
1,-0.22100079108726334,liquidity,0,,1,19,coordinate_descent,0.3,-0.18907271743727666
1,-0.22100079108726334,liquidity,1,,1,19,coordinate_descent,0.3,0.36264386216446676
1,-0.22100079108726334,liquidity,1,,1,19,coordinate_descent,0.3,0.02610626847332291
1,-0.22100079108726334,liquidity,0,,2,19,coordinate_descent,0.15,-0.18757436316359044
1,-0.22100079108726334,liquidity,0,,2,19,coordinate_descent,0.15,-0.18987551809627912
1,-0.22100079108726334,liquidity,1,,2,19,coordinate_descent,0.15,0.01748784479278005
1,-0.22100079108726334,liquidity,1,,2,19,coordinate_descent,0.15,-0.19430401771197608
1,-0.22100079108726334,liquidity,0,,3,19,coordinate_descent,0.075,-0.19040366030716568
1,-0.22100079108726334,liquidity,0,,3,19,coordinate_descent,0.075,-0.19787110630371307
1,-0.22100079108726334,liquidity,1,,3,19,coordinate_descent,0.075,-0.22054862484628104
1,-0.22100079108726334,liquidity,1,,3,19,coordinate_descent,0.075,-0.19787110630371307
1,-0.22100079108726334,liquidity,0,,4,19,coordinate_descent,0.0375,-0.2199987405770572
1,-0.22100079108726334,liquidity,0,,4,19,coordinate_descent,0.0375,-0.22100079108726334
1,-0.22100079108726334,liquidity,1,,4,19,coordinate_descent,0.0375,-0.21176881367758618
1,-0.22100079108726334,liquidity,1,,4,19,coordinate_descent,0.0375,-0.21688854534930643
2,-0.2136480632754796,liquidity,,0,,7,restart,,0.4550971796884363
2,-0.2136480632754796,liquidity,,1,,7,restart,,-0.18438116876316157
2,-0.2136480632754796,liquidity,,2,,7,restart,,0.21423865090016878
2,-0.2136480632754796,liquidity,,3,,7,restart,,-0.16994026972724008
2,-0.2136480632754796,liquidity,,4,,7,restart,,0.4628069863815679
2,-0.2136480632754796,liquidity,,5,,7,restart,,0.5476047177214027
2,-0.2136480632754796,liquidity,,6,,7,restart,,0.45867340808132656
2,-0.2136480632754796,liquidity,,7,,7,restart,,-0.12450311782095774
2,-0.2136480632754796,liquidity,,8,,7,restart,,0.5937584783478849
2,-0.2136480632754796,liquidity,,9,,7,restart,,0.020795673657157725
2,-0.2136480632754796,liquidity,,10,,7,restart,,0.07159653280267543
2,-0.2136480632754796,liquidity,,11,,7,restart,,0.5962331398395977
2,-0.2136480632754796,liquidity,0,,0,7,coordinate_descent,0.6,-0.10240697279049263
2,-0.2136480632754796,liquidity,0,,0,7,coordinate_descent,0.6,-0.2136480632754796
2,-0.2136480632754796,liquidity,1,,0,7,coordinate_descent,0.6,-0.18629525386791976
2,-0.2136480632754796,liquidity,1,,0,7,coordinate_descent,0.6,-0.20476370121152554
2,-0.2136480632754796,liquidity,2,,0,7,coordinate_descent,0.6,-0.14412825272344804
2,-0.2136480632754796,liquidity,2,,0,7,coordinate_descent,0.6,-0.16625096514972793
2,-0.2136480632754796,liquidity,3,,0,7,coordinate_descent,0.6,0.6421673387796436
2,-0.2136480632754796,liquidity,3,,0,7,coordinate_descent,0.6,0.5557569339441355
2,-0.2136480632754796,liquidity,0,,1,7,coordinate_descent,0.3,-0.20476010759364727
2,-0.2136480632754796,liquidity,0,,1,7,coordinate_descent,0.3,-0.21307701161250958
2,-0.2136480632754796,liquidity,1,,1,7,coordinate_descent,0.3,-0.20548664404444586
2,-0.2136480632754796,liquidity,1,,1,7,coordinate_descent,0.3,-0.21280174602735064
2,-0.2136480632754796,liquidity,2,,1,7,coordinate_descent,0.3,-0.19256109822255094
2,-0.2136480632754796,liquidity,2,,1,7,coordinate_descent,0.3,-0.16363838467123953
2,-0.2136480632754796,liquidity,3,,1,7,coordinate_descent,0.3,0.14420427357884547
2,-0.2136480632754796,liquidity,3,,1,7,coordinate_descent,0.3,0.024973155832253652
2,-0.21184197027590726,liquidity,,0,,11,restart,,0.9832098423946958
2,-0.21184197027590726,liquidity,,1,,11,restart,,-0.10648520502949038
2,-0.21184197027590726,liquidity,,2,,11,restart,,0.11724802516851332
2,-0.21184197027590726,liquidity,,3,,11,restart,,0.5370446438317782
2,-0.21184197027590726,liquidity,,4,,11,restart,,0.4157604328996649
2,-0.21184197027590726,liquidity,,5,,11,restart,,0.43177044556209065
2,-0.21184197027590726,liquidity,,6,,11,restart,,-0.08825767449034419
2,-0.21184197027590726,liquidity,,7,,11,restart,,0.3435119465054026
2,-0.21184197027590726,liquidity,,8,,11,restart,,0.7663722838030627
2,-0.21184197027590726,liquidity,,9,,11,restart,,-0.0664191161491624
2,-0.21184197027590726,liquidity,,10,,11,restart,,0.07673478397977294
2,-0.21184197027590726,liquidity,,11,,11,restart,,1.0906557736748748
2,-0.21184197027590726,liquidity,0,,0,11,coordinate_descent,0.6,-0.14337680876621933
2,-0.21184197027590726,liquidity,0,,0,11,coordinate_descent,0.6,-0.10648520502949038
2,-0.21184197027590726,liquidity,1,,0,11,coordinate_descent,0.6,-0.1583690218339221
2,-0.21184197027590726,liquidity,1,,0,11,coordinate_descent,0.6,-0.14337680876621933
2,-0.21184197027590726,liquidity,2,,0,11,coordinate_descent,0.6,1.3966828190519043
2,-0.21184197027590726,liquidity,2,,0,11,coordinate_descent,0.6,0.9481472308513523
2,-0.21184197027590726,liquidity,3,,0,11,coordinate_descent,0.6,0.49054232217708177
2,-0.21184197027590726,liquidity,3,,0,11,coordinate_descent,0.6,0.7578158032128838
2,-0.21184197027590726,liquidity,0,,1,11,coordinate_descent,0.3,-0.1484674265386441
2,-0.21184197027590726,liquidity,0,,1,11,coordinate_descent,0.3,-0.159255425492359
2,-0.21184197027590726,liquidity,1,,1,11,coordinate_descent,0.3,-0.16698886673002888
2,-0.21184197027590726,liquidity,1,,1,11,coordinate_descent,0.3,-0.159255425492359
2,-0.21184197027590726,liquidity,2,,1,11,coordinate_descent,0.3,0.47788210218252425
2,-0.21184197027590726,liquidity,2,,1,11,coordinate_descent,0.3,0.5383986773125504
2,-0.21184197027590726,liquidity,3,,1,11,coordinate_descent,0.3,-0.06443983756202191
2,-0.21184197027590726,liquidity,3,,1,11,coordinate_descent,0.3,0.2609310637261414
2,-0.21184197027590726,liquidity,0,,2,11,coordinate_descent,0.15,-0.1653537685369268
2,-0.21184197027590726,liquidity,0,,2,11,coordinate_descent,0.15,-0.16584657823974125
2,-0.21184197027590726,liquidity,1,,2,11,coordinate_descent,0.15,-0.16971906471649115
2,-0.21184197027590726,liquidity,1,,2,11,coordinate_descent,0.15,-0.16698886673002888
2,-0.21184197027590726,liquidity,2,,2,11,coordinate_descent,0.15,-0.07537888776360131
2,-0.21184197027590726,liquidity,2,,2,11,coordinate_descent,0.15,0.1319268517016803
2,-0.21184197027590726,liquidity,3,,2,11,coordinate_descent,0.15,-0.19509748389311166
2,-0.21184197027590726,liquidity,3,,2,11,coordinate_descent,0.15,-0.16971906471649115
2,-0.21184197027590726,liquidity,0,,3,11,coordinate_descent,0.075,-0.19607357241788076
2,-0.21184197027590726,liquidity,0,,3,11,coordinate_descent,0.075,-0.19509748389311166
2,-0.21184197027590726,liquidity,1,,3,11,coordinate_descent,0.075,-0.19700251421663506
2,-0.21184197027590726,liquidity,1,,3,11,coordinate_descent,0.075,-0.19607357241788076
2,-0.21184197027590726,liquidity,2,,3,11,coordinate_descent,0.075,-0.1166759477893737
2,-0.21184197027590726,liquidity,2,,3,11,coordinate_descent,0.075,-0.20851948241534235
2,-0.21184197027590726,liquidity,3,,3,11,coordinate_descent,0.075,-0.20348132758523865
2,-0.21184197027590726,liquidity,3,,3,11,coordinate_descent,0.075,-0.15451602571612094
2,-0.21184197027590726,liquidity,0,,4,11,coordinate_descent,0.0375,-0.20745670723861548
2,-0.21184197027590726,liquidity,0,,4,11,coordinate_descent,0.0375,-0.20948869697795555
2,-0.21184197027590726,liquidity,1,,4,11,coordinate_descent,0.0375,-0.20962808208648265
2,-0.21184197027590726,liquidity,1,,4,11,coordinate_descent,0.0375,-0.20948869697795555
2,-0.21184197027590726,liquidity,2,,4,11,coordinate_descent,0.0375,-0.21184197027590726
2,-0.21184197027590726,liquidity,2,,4,11,coordinate_descent,0.0375,-0.20962808208648265
2,-0.21184197027590726,liquidity,3,,4,11,coordinate_descent,0.0375,-0.20243490576231768
2,-0.21184197027590726,liquidity,3,,4,11,coordinate_descent,0.0375,-0.20818047385815153
2,-0.2323203701249188,liquidity,,0,,19,restart,,0.06486046640195141
2,-0.2323203701249188,liquidity,,1,,19,restart,,0.06817329110137144
2,-0.2323203701249188,liquidity,,2,,19,restart,,0.764134901032969
2,-0.2323203701249188,liquidity,,3,,19,restart,,-0.1375747045648994
2,-0.2323203701249188,liquidity,,4,,19,restart,,0.15729320207734637
2,-0.2323203701249188,liquidity,,5,,19,restart,,0.5793413330269053
2,-0.2323203701249188,liquidity,,6,,19,restart,,0.666292574869021
2,-0.2323203701249188,liquidity,,7,,19,restart,,0.5637228595563322
2,-0.2323203701249188,liquidity,,8,,19,restart,,0.150795483185838
2,-0.2323203701249188,liquidity,,9,,19,restart,,0.8724599295329658
2,-0.2323203701249188,liquidity,,10,,19,restart,,0.41558479112377056
2,-0.2323203701249188,liquidity,,11,,19,restart,,-0.18716924981039262
2,-0.2323203701249188,liquidity,0,,0,19,coordinate_descent,0.6,-0.15697296845472808
2,-0.2323203701249188,liquidity,0,,0,19,coordinate_descent,0.6,-0.10485682711029241
2,-0.2323203701249188,liquidity,1,,0,19,coordinate_descent,0.6,-0.15915627323771717
2,-0.2323203701249188,liquidity,1,,0,19,coordinate_descent,0.6,-0.1970118215879658
2,-0.2323203701249188,liquidity,2,,0,19,coordinate_descent,0.6,-0.1920976499948671
2,-0.2323203701249188,liquidity,2,,0,19,coordinate_descent,0.6,-0.19990321476493914
2,-0.2323203701249188,liquidity,3,,0,19,coordinate_descent,0.6,0.8903817387121927
2,-0.2323203701249188,liquidity,3,,0,19,coordinate_descent,0.6,0.6725433373888958
2,-0.2323203701249188,liquidity,0,,1,19,coordinate_descent,0.3,-0.17544757040442494
2,-0.2323203701249188,liquidity,0,,1,19,coordinate_descent,0.3,-0.2107865007312621
2,-0.2323203701249188,liquidity,1,,1,19,coordinate_descent,0.3,-0.21651085018918148
2,-0.2323203701249188,liquidity,1,,1,19,coordinate_descent,0.3,-0.2107865007312621
2,-0.2323203701249188,liquidity,2,,1,19,coordinate_descent,0.3,-0.22233050956517336
2,-0.2323203701249188,liquidity,2,,1,19,coordinate_descent,0.3,-0.21651085018918148
2,-0.2323203701249188,liquidity,3,,1,19,coordinate_descent,0.3,0.22975344567129133
2,-0.2323203701249188,liquidity,3,,1,19,coordinate_descent,0.3,0.1023738562399968
2,-0.2323203701249188,liquidity,0,,2,19,coordinate_descent,0.15,-0.21413211754296735
2,-0.2323203701249188,liquidity,0,,2,19,coordinate_descent,0.15,-0.22645002377227047
2,-0.2323203701249188,liquidity,1,,2,19,coordinate_descent,0.15,-0.22495953229384502
2,-0.2323203701249188,liquidity,1,,2,19,coordinate_descent,0.15,-0.2272198958718838
2,-0.2323203701249188,liquidity,2,,2,19,coordinate_descent,0.15,-0.20491498560459406
2,-0.2323203701249188,liquidity,2,,2,19,coordinate_descent,0.15,-0.22832350589832132
2,-0.2323203701249188,liquidity,3,,2,19,coordinate_descent,0.15,-0.11435763579403559
2,-0.2323203701249188,liquidity,3,,2,19,coordinate_descent,0.15,-0.1574746796579491
2,-0.2323203701249188,liquidity,0,,3,19,coordinate_descent,0.075,-0.22648107317992044
2,-0.2323203701249188,liquidity,0,,3,19,coordinate_descent,0.075,-0.22938438887072982
2,-0.2323203701249188,liquidity,1,,3,19,coordinate_descent,0.075,-0.2304815528753525
2,-0.2323203701249188,liquidity,1,,3,19,coordinate_descent,0.075,-0.22938438887072982
2,-0.2323203701249188,liquidity,2,,3,19,coordinate_descent,0.075,-0.23170179582279982
2,-0.2323203701249188,liquidity,2,,3,19,coordinate_descent,0.075,-0.2304815528753525
2,-0.2323203701249188,liquidity,3,,3,19,coordinate_descent,0.075,-0.20169874054405493
2,-0.2323203701249188,liquidity,3,,3,19,coordinate_descent,0.075,-0.2105780086468148
2,-0.2323203701249188,liquidity,0,,4,19,coordinate_descent,0.0375,-0.2311178867098333
2,-0.2323203701249188,liquidity,0,,4,19,coordinate_descent,0.0375,-0.23211756351904306
2,-0.2323203701249188,liquidity,1,,4,19,coordinate_descent,0.0375,-0.23223914211936963
2,-0.2323203701249188,liquidity,1,,4,19,coordinate_descent,0.0375,-0.23211756351904306
2,-0.2323203701249188,liquidity,2,,4,19,coordinate_descent,0.0375,-0.2307793427225582
2,-0.2323203701249188,liquidity,2,,4,19,coordinate_descent,0.0375,-0.2323203701249188
2,-0.2323203701249188,liquidity,3,,4,19,coordinate_descent,0.0375,-0.2253600640302274
2,-0.2323203701249188,liquidity,3,,4,19,coordinate_descent,0.0375,-0.22681705441484426
3,-0.2115919536144697,liquidity,,0,,7,restart,,0.9808303284550599
3,-0.2115919536144697,liquidity,,1,,7,restart,,0.731298235168865
3,-0.2115919536144697,liquidity,,2,,7,restart,,0.18833401993961135
3,-0.2115919536144697,liquidity,,3,,7,restart,,0.4463174882343757
3,-0.2115919536144697,liquidity,,4,,7,restart,,-0.13692829661380304
3,-0.2115919536144697,liquidity,,5,,7,restart,,0.2663148715332132
3,-0.2115919536144697,liquidity,,6,,7,restart,,-0.12060907890746116
3,-0.2115919536144697,liquidity,,7,,7,restart,,0.5980259787771136
3,-0.2115919536144697,liquidity,,8,,7,restart,,0.35491259313410095
3,-0.2115919536144697,liquidity,,9,,7,restart,,0.007156514131201858
3,-0.2115919536144697,liquidity,,10,,7,restart,,0.4720326405546673
3,-0.2115919536144697,liquidity,,11,,7,restart,,1.3686453357407573
3,-0.2115919536144697,liquidity,0,,0,7,coordinate_descent,0.6,-0.10476061310362347
3,-0.2115919536144697,liquidity,0,,0,7,coordinate_descent,0.6,-0.1618861293116667
3,-0.2115919536144697,liquidity,1,,0,7,coordinate_descent,0.6,-0.10735158197953615
3,-0.2115919536144697,liquidity,1,,0,7,coordinate_descent,0.6,-0.13229093743665848
3,-0.2115919536144697,liquidity,2,,0,7,coordinate_descent,0.6,-0.03156333132669742
3,-0.2115919536144697,liquidity,2,,0,7,coordinate_descent,0.6,-0.03016522750002077
3,-0.2115919536144697,liquidity,3,,0,7,coordinate_descent,0.6,0.9754217151810161
3,-0.2115919536144697,liquidity,3,,0,7,coordinate_descent,0.6,0.6909691253984658
3,-0.2115919536144697,liquidity,4,,0,7,coordinate_descent,0.6,0.8878776234556531
3,-0.2115919536144697,liquidity,4,,0,7,coordinate_descent,0.6,0.6245901728449051
3,-0.2115919536144697,liquidity,5,,0,7,coordinate_descent,0.6,0.8304086553285366
3,-0.2115919536144697,liquidity,5,,0,7,coordinate_descent,0.6,0.5906435493876777
3,-0.2115919536144697,liquidity,0,,1,7,coordinate_descent,0.3,-0.15112641162622464
3,-0.2115919536144697,liquidity,0,,1,7,coordinate_descent,0.3,-0.16724681720304313
3,-0.2115919536144697,liquidity,1,,1,7,coordinate_descent,0.3,-0.160144321140669
3,-0.2115919536144697,liquidity,1,,1,7,coordinate_descent,0.3,-0.15047854621134876
3,-0.2115919536144697,liquidity,2,,1,7,coordinate_descent,0.3,-0.15487940219865193
3,-0.2115919536144697,liquidity,2,,1,7,coordinate_descent,0.3,-0.10939975573085478
3,-0.2115919536144697,liquidity,3,,1,7,coordinate_descent,0.3,0.3512259687360929
3,-0.2115919536144697,liquidity,3,,1,7,coordinate_descent,0.3,-0.00690378002121793
3,-0.2115919536144697,liquidity,4,,1,7,coordinate_descent,0.3,0.3080953758800574
3,-0.2115919536144697,liquidity,4,,1,7,coordinate_descent,0.3,-0.03322463914793104
3,-0.2115919536144697,liquidity,5,,1,7,coordinate_descent,0.3,0.275522451772366
3,-0.2115919536144697,liquidity,5,,1,7,coordinate_descent,0.3,-0.042012637377111355
3,-0.2115919536144697,liquidity,0,,2,7,coordinate_descent,0.15,-0.16536957520788875
3,-0.2115919536144697,liquidity,0,,2,7,coordinate_descent,0.15,-0.16725975034512217
3,-0.2115919536144697,liquidity,1,,2,7,coordinate_descent,0.15,-0.16999462176927888
3,-0.2115919536144697,liquidity,1,,2,7,coordinate_descent,0.15,-0.16725975034512217
3,-0.2115919536144697,liquidity,2,,2,7,coordinate_descent,0.15,-0.16870764474002792
3,-0.2115919536144697,liquidity,2,,2,7,coordinate_descent,0.15,-0.15325895974830123
3,-0.2115919536144697,liquidity,3,,2,7,coordinate_descent,0.15,-0.0012535573369200342
3,-0.2115919536144697,liquidity,3,,2,7,coordinate_descent,0.15,-0.1794408024132763
3,-0.2115919536144697,liquidity,4,,2,7,coordinate_descent,0.15,-0.16886787118640575
3,-0.2115919536144697,liquidity,4,,2,7,coordinate_descent,0.15,-0.02037994356680062
3,-0.2115919536144697,liquidity,5,,2,7,coordinate_descent,0.15,-0.1702934381548988
3,-0.2115919536144697,liquidity,5,,2,7,coordinate_descent,0.15,-0.013197673608638697
3,-0.2115919536144697,liquidity,0,,3,7,coordinate_descent,0.075,-0.17633405439781843
3,-0.2115919536144697,liquidity,0,,3,7,coordinate_descent,0.075,-0.1821318444327094
3,-0.2115919536144697,liquidity,1,,3,7,coordinate_descent,0.075,-0.18001669545419519
3,-0.2115919536144697,liquidity,1,,3,7,coordinate_descent,0.075,-0.1838643768312366
3,-0.2115919536144697,liquidity,2,,3,7,coordinate_descent,0.075,-0.1615871252467728
3,-0.2115919536144697,liquidity,2,,3,7,coordinate_descent,0.075,-0.2012915208606291
3,-0.2115919536144697,liquidity,3,,3,7,coordinate_descent,0.075,-0.20271462744525892
3,-0.2115919536144697,liquidity,3,,3,7,coordinate_descent,0.075,-0.2012915208606291
3,-0.2115919536144697,liquidity,4,,3,7,coordinate_descent,0.075,-0.160739221210337
3,-0.2115919536144697,liquidity,4,,3,7,coordinate_descent,0.075,-0.20165737826747046
3,-0.2115919536144697,liquidity,5,,3,7,coordinate_descent,0.075,-0.16254067845421644
3,-0.2115919536144697,liquidity,5,,3,7,coordinate_descent,0.075,-0.20067708957858046
3,-0.2115919536144697,liquidity,0,,4,7,coordinate_descent,0.0375,-0.20304548377238213
3,-0.2115919536144697,liquidity,0,,4,7,coordinate_descent,0.0375,-0.20271462744525892
3,-0.2115919536144697,liquidity,1,,4,7,coordinate_descent,0.0375,-0.20327048359896072
3,-0.2115919536144697,liquidity,1,,4,7,coordinate_descent,0.0375,-0.20304548377238213
3,-0.2115919536144697,liquidity,2,,4,7,coordinate_descent,0.0375,-0.2010807914114155
3,-0.2115919536144697,liquidity,2,,4,7,coordinate_descent,0.0375,-0.20423106080329234
3,-0.2115919536144697,liquidity,3,,4,7,coordinate_descent,0.0375,-0.18587032464090003
3,-0.2115919536144697,liquidity,3,,4,7,coordinate_descent,0.0375,-0.2115919536144697
3,-0.2115919536144697,liquidity,4,,4,7,coordinate_descent,0.0375,-0.2041846123641858
3,-0.2115919536144697,liquidity,4,,4,7,coordinate_descent,0.0375,-0.20764008355844635
3,-0.2115919536144697,liquidity,5,,4,7,coordinate_descent,0.0375,-0.20462668870116754
3,-0.2115919536144697,liquidity,5,,4,7,coordinate_descent,0.0375,-0.20723455076262312
3,-0.20545978717607422,liquidity,,0,,11,restart,,-0.20545978717607422
3,-0.20545978717607422,liquidity,,1,,11,restart,,0.7720688355088824
3,-0.20545978717607422,liquidity,,2,,11,restart,,0.8095985837471187
3,-0.20545978717607422,liquidity,,3,,11,restart,,0.2495047724799618
3,-0.20545978717607422,liquidity,,4,,11,restart,,-0.11699101570615733
