B,bitstring,capital_avg,cvar95,eta,exp_return,feasible,gamma,lambda,liquidity_avg,model_version,objective_scaled,objective_unscaled,q,selected_count,source,var95,variance,volatility,worst_scenario_return
4,00001000,0.0875,0.004696379151727182,0.25,7.945568030868549e-05,False,0.25,8.0,1.025,liquidity,-0.9998615709183777,-55.992264490670145,0.5,1,exact_enumeration,0.0036747206607030524,4.93002032041978e-06,0.002220364907041133,-0.008769155688674167
4,00001001,0.1375,0.006402225997628737,0.25,0.00011990225560354201,False,0.25,8.0,1.525,liquidity,-1.713031687766569,-95.92980281682897,0.5,2,exact_enumeration,0.004661383377541175,9.170853281943604e-06,0.0030283416719293094,-0.012654572034648067
4,00001010,0.15,0.006207469741715322,0.25,0.0001518085606299954,False,0.25,8.0,1.65,liquidity,-1.713264769034458,-95.9428553716816,0.5,2,exact_enumeration,0.004885886799186782,9.540424727647194e-06,0.00308875779685737,-0.01053480999217544
4,00001011,0.2,0.008065758152466507,0.25,0.00019225513592485195,False,0.25,8.0,2.15,liquidity,-2.1407206708480477,-119.8803929354673,0.5,3,exact_enumeration,0.00595592464818747,1.5306003927475975e-05,0.0039122888348735166,-0.01607884513141046
4,00001100,0.175,0.007045536886100237,0.25,0.00019226170721111394,False,0.25,8.0,2.025,liquidity,-1.7139630096716711,-95.98195685890153,0.5,2,exact_enumeration,0.0056501163486584955,1.2472278029757696e-05,0.0035316112512219825,-0.010027678701440002
4,00001101,0.225,0.008368990868387945,0.25,0.00023270828250597048,False,0.25,8.0,2.525,liquidity,-2.1414189172611042,-119.91949474613456,0.5,3,exact_enumeration,0.006536307452152628,1.7590962575339832e-05,0.004194158148584747,-0.014708602993752061
4,00001110,0.2375,0.008688457472765638,0.25,0.00026461458753242385,False,0.25,8.0,2.65,liquidity,-2.141651988014579,-119.93254671217983,0.5,3,exact_enumeration,0.006975046716812296,1.9138148758935067e-05,0.004374716991867596,-0.01368145775549585
4,00001111,0.2875,0.010318308265586768,0.25,0.0003050611628272804,True,0.25,8.0,3.15,liquidity,-2.2833936805694104,-127.87008383703973,0.5,4,exact_enumeration,0.007982759280920595,2.5781579542822162e-05,0.005077556453927633,-0.016940419306391785
4,00010000,0.017500000000000005,0.0028862461238557016,0.25,0.0001367538778621009,False,0.25,8.0,0.65,liquidity,-0.9991650733344898,-55.953260614465215,0.5,1,exact_enumeration,0.0023393436393998068,2.278825294702282e-06,0.0015095778531438126,-0.004267464471313187
4,00010001,0.0675,0.004966852745399413,0.25,0.0001772004531569574,False,0.25,8.0,1.15,liquidity,-1.7123351933610766,-95.89079911861424,0.5,2,exact_enumeration,0.0037512371648026816,6.163677862376598e-06,0.002482675545127997,-0.010367122136276672
4,00010010,0.08,0.0050658089730999745,0.25,0.00020910675818341083,False,0.25,8.0,1.275,liquidity,-1.7125682737331158,-95.90385162329926,0.5,2,exact_enumeration,0.00387033235625022,6.633584527758347e-06,0.0025755746014740765,-0.00937326652735801
4,00010011,0.13,0.007102323356955669,0.25,0.0002495533334782673,False,0.25,8.0,1.775,liquidity,-2.140024178725101,-119.84138936507516,0.5,3,exact_enumeration,0.005215325786059692,1.2043183333737619e-05,0.003470328995028803,-0.015472924192321495
4,00010100,0.10500000000000001,0.006163919350100308,0.25,0.00024955990476452936,False,0.25,8.0,1.65,liquidity,-1.7132665172894799,-95.9429532739917,0.5,2,exact_enumeration,0.00468834910075809,9.238492803490474e-06,0.0030394889049790057,-0.010528494526087426
4,00010101,0.15500000000000003,0.0075093644263085745,0.25,0.0002900064800593859,False,0.25,8.0,2.15,liquidity,-2.1407224280573085,-119.88049133921493,0.5,3,exact_enumeration,0.006057094299100919,1.4001196955223102e-05,0.0037418173332250068,-0.011897054929501216
4,00010110,0.1675,0.008002150807788313,0.25,0.00032191278508583927,False,0.25,8.0,2.275,liquidity,-2.1409554979149332,-119.8935432550926,0.5,3,exact_enumeration,0.006196615260164776,1.5648718358496497e-05,0.003955846098939707,-0.01549510181625277
4,00010111,0.21750000000000003,0.009460348195878697,0.25,0.0003623593603806958,True,0.25,8.0,2.775,liquidity,-2.2826971936481604,-127.8310805579427,0.5,4,exact_enumeration,0.007591913123404771,2.193616874853408e-05,0.004683606382749737,-0.016334498367302823
4,00011000,0.105,0.0058856997540706925,0.25,0.00021620955817078637,False,0.25,8.0,1.6749999999999998,liquidity,-1.7133124338485741,-95.94552460205958,0.5,2,exact_enumeration,0.004757204640423445,8.214997161980643e-06,0.002866181634506202,-0.010357778478872733
4,00011001,0.155,0.007494826616682161,0.25,0.0002566561334656429,False,0.25,8.0,2.175,liquidity,-2.1407683436443046,-119.88306261284532,0.5,3,exact_enumeration,0.005770653959495315,1.3086576312539298e-05,0.003617537327041602,-0.015240507546678822
4,00011010,0.1675,0.00744669123136668,0.25,0.0002885624384920963,False,0.25,8.0,2.3,liquidity,-2.1410014234430976,-119.89611508542858,0.5,3,exact_enumeration,0.005975551792734898,1.3620686522105811e-05,0.0036906214276332667,-0.01424665193776016
4,00011011,0.2175,0.009194045616133234,0.25,0.0003290090137869528,True,0.25,8.0,2.8,liquidity,-2.282743118204227,-127.83365233384119,0.5,4,exact_enumeration,0.006975524485199981,2.0017011910969425e-05,0.004474037540183299,-0.020346309602723645
4,00011100,0.1925,0.0080814614047398,0.25,0.00032901558507321486,False,0.25,8.0,2.675,liquidity,-2.1416996621403546,-119.93521646401089,0.5,3,exact_enumeration,0.006402310577767633,1.6769815001018263e-05,0.00409509645808475,-0.011769388225559866
4,00011101,0.24250000000000002,0.009485011631169438,0.25,0.0003694621603680714,True,0.25,8.0,3.175,liquidity,-2.283441362677327,-127.87275403587086,0.5,4,exact_enumeration,0.007572293142454909,2.251924573563523e-05,0.0047454447352840625,-0.01610208172166015
4,00011110,0.255,0.009723474166627308,0.25,0.00040136846539452477,True,0.25,8.0,3.3,liquidity,-2.283674431961706,-127.88580591964673,0.5,4,exact_enumeration,0.007857503665480084,2.423097068309339e-05,0.00492249638731136,-0.017289437775115817
4,00011111,0.30500000000000005,0.011310782030168994,0.25,0.0004418150406893813,False,0.25,8.0,3.8,liquidity,-2.139701917464077,-119.82334272913351,0.5,5,exact_enumeration,0.008776816642881055,3.150514765601531e-05,0.005612944651073562,-0.021207883777704974
4,00100000,0.004999999999999999,0.0015644042371108717,0.25,-2.2985851772445187e-05,False,0.25,8.0,0.8958333333333334,liquidity,-0.9996195156294104,-55.97870939048885,0.5,1,exact_enumeration,0.0012446036923859452,5.250965161549095e-07,0.0007246354367231218,-0.002699596127022922
4,00100001,0.055,0.004139197239838517,0.25,1.7460723522411338e-05,False,0.25,8.0,1.3958333333333335,liquidity,-1.7127896388306663,-95.91624807241939,0.5,2,exact_enumeration,0.003297332158684159,4.054386047580119e-06,0.0020135506071564525,-0.006215749370537371
