B,backend,best_feasible_sampled_bitstring,best_feasible_sampled_objective_unscaled,best_feasible_scaled_objective_in_distribution,circuit_depth,connectivity_mode,edge_count,eta,expected_scaled_objective,feasible_probability_mass,gamma,lambda,model_version,noise_model,noise_strength,notes,optimal_bitstring_probability,p,q,qaoa_best_bitstring,qaoa_best_probability,qaoa_expected_energy,readout_error,run_id,seed,two_qubit_gate_count,var_alpha
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.230216556924852,0.6777655526967797,0.25,8.0,liquidity,two_zone,0.0,Used approximate noise fallback.,0.009697231331020535,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-naive-two_zone-ns0.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.2116643478944824,0.6058774673294345,0.25,8.0,liquidity,two_zone,0.0,Used approximate noise fallback.,0.00866884282966659,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-naive-two_zone-ns0.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.108521745734503,0.4771500633329302,0.25,8.0,liquidity,two_zone,1.0,Used approximate noise fallback.,0.006823571525118144,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-naive-two_zone-ns1.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.1041536791658597,0.4580637970626669,0.25,8.0,liquidity,two_zone,1.0,Used approximate noise fallback.,0.0065505568502772496,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-naive-two_zone-ns1.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.095682276717366,0.425237900081803,0.25,8.0,liquidity,two_zone,1.0,Used approximate noise fallback.,0.006080968950846498,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-naive-two_zone-ns1.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.0102950697468884,0.29574383050456393,0.25,8.0,liquidity,two_zone,2.0,Used approximate noise fallback.,0.004225693911866209,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-naive-two_zone-ns2.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.00981677064274,0.2936539026348389,0.25,8.0,liquidity,two_zone,2.0,Used approximate noise fallback.,0.00419579906655103,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-naive-two_zone-ns2.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.008889160191222,0.29005949836647166,0.25,8.0,liquidity,two_zone,2.0,Used approximate noise fallback.,0.004144379641483325,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-naive-two_zone-ns2.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.2397825390078343,0.7195641100912793,0.25,8.0,liquidity,depolarizing,0.0,Used approximate noise fallback.,0.010295128237324161,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-naive-depolarizing-ns0.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.230216556924852,0.6777655526967797,0.25,8.0,liquidity,depolarizing,0.0,Used approximate noise fallback.,0.009697231331020535,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-naive-depolarizing-ns0.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.2116643478944824,0.6058774673294345,0.25,8.0,liquidity,depolarizing,0.0,Used approximate noise fallback.,0.00866884282966659,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-naive-depolarizing-ns0.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.0210145502189483,0.3155406988273645,0.25,8.0,liquidity,depolarizing,1.0,Used approximate noise fallback.,0.004509200383647468,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-naive-depolarizing-ns1.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.020111760659864,0.31159595997325873,0.25,8.0,liquidity,depolarizing,1.0,Used approximate noise fallback.,0.004452773863115064,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-naive-depolarizing-ns1.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.0183608959326236,0.3048115219167155,0.25,8.0,liquidity,depolarizing,1.0,Used approximate noise fallback.,0.004355719698299785,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-naive-depolarizing-ns1.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.0102950697468884,0.29574383050456393,0.25,8.0,liquidity,depolarizing,2.0,Used approximate noise fallback.,0.004225693911866209,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-naive-depolarizing-ns2.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.00981677064274,0.2936539026348389,0.25,8.0,liquidity,depolarizing,2.0,Used approximate noise fallback.,0.00419579906655103,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-naive-depolarizing-ns2.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,259,naive,28,0.25,-2.008889160191222,0.29005949836647166,0.25,8.0,liquidity,depolarizing,2.0,Used approximate noise fallback.,0.004144379641483325,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-naive-depolarizing-ns2.00-ro0.030,19,168,0.95
4,cirq_ideal,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.239782539821813,0.7195641024399501,0.25,8.0,liquidity,none,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback.,0.010295132851090164,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-auto-none-ns0.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.239782539821813,0.7195641024399501,0.25,8.0,liquidity,one_zone,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.010295132851090164,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-auto-one_zone-ns0.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.230216557708683,0.6777655461220766,0.25,8.0,liquidity,one_zone,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.009697235729592186,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-auto-one_zone-ns0.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.2116643486197103,0.6058774625193716,0.25,8.0,liquidity,one_zone,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.008668846818408613,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-auto-one_zone-ns0.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.1267297651102175,0.5107768524980534,0.25,8.0,liquidity,one_zone,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.007305135676779967,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-auto-one_zone-ns1.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.121640662626031,0.4885400205369448,0.25,8.0,liquidity,one_zone,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.006987054408143039,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-auto-one_zone-ns1.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.1117708873906986,0.45029556006030574,0.25,8.0,liquidity,one_zone,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.006439951507393385,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-auto-one_zone-ns1.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.0136769903986207,0.30198960255615687,0.25,8.0,liquidity,one_zone,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.004315138502469771,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-auto-one_zone-ns2.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.0130647675433786,0.29931449495181267,0.25,8.0,liquidity,one_zone,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.00427687308669389,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-auto-one_zone-ns2.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.0118774261616843,0.2947136576012398,0.25,8.0,liquidity,one_zone,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.004211056196378158,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-auto-one_zone-ns2.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.239782539821813,0.7195641024399501,0.25,8.0,liquidity,two_zone,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.010295132851090164,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-auto-two_zone-ns0.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.230216557708683,0.6777655461220766,0.25,8.0,liquidity,two_zone,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.009697235729592186,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-auto-two_zone-ns0.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.2116643486197103,0.6058774625193716,0.25,8.0,liquidity,two_zone,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.008668846818408613,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-auto-two_zone-ns0.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.1549929587881174,0.5629736649835277,0.25,8.0,liquidity,two_zone,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.008052634970357518,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-auto-two_zone-ns1.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.1487846363966963,0.5358464019332277,0.25,8.0,liquidity,two_zone,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.007664599738505328,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-auto-two_zone-ns1.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.136744252697952,0.4891910356750723,0.25,8.0,liquidity,two_zone,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.006997175335147199,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-auto-two_zone-ns1.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.070203377754417,0.4063832275271051,0.25,8.0,liquidity,two_zone,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.005810137089624868,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-auto-two_zone-ns2.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.0673527150847053,0.3939272577443789,0.25,8.0,liquidity,two_zone,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.0056319637474184754,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-auto-two_zone-ns2.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.0618241567761912,0.37250460883077285,0.25,8.0,liquidity,two_zone,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.00532550385188577,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-auto-two_zone-ns2.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.239782539821813,0.7195641024399501,0.25,8.0,liquidity,depolarizing,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.010295132851090164,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-auto-depolarizing-ns0.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.230216557708683,0.6777655461220766,0.25,8.0,liquidity,depolarizing,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.009697235729592186,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-auto-depolarizing-ns0.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.2116643486197103,0.6058774625193716,0.25,8.0,liquidity,depolarizing,0.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.008668846818408613,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-auto-depolarizing-ns0.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.098466571432317,0.4585800400125793,0.25,8.0,liquidity,depolarizing,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.006557636383202418,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-auto-depolarizing-ns1.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.0944966888553678,0.4412336391406619,0.25,8.0,liquidity,depolarizing,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.006309509077780762,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-auto-depolarizing-ns1.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.086797522083445,0.4114000844455392,0.25,8.0,liquidity,depolarizing,1.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.00588272767963958,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-auto-depolarizing-ns1.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.0102950697875874,0.29574383012199745,0.25,8.0,liquidity,depolarizing,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.0042256941425545085,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-auto-depolarizing-ns2.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.009816770681931,0.29365390230610366,0.25,8.0,liquidity,depolarizing,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.0041957992864796075,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-auto-depolarizing-ns2.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,auto,28,0.25,-2.0088891602274828,0.2900594981259687,0.25,8.0,liquidity,depolarizing,2.0,Bloqade auto-parallelizer not installed; using hand-colored schedule as fallback. | Used approximate noise fallback.,0.0041443798409204315,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-auto-depolarizing-ns2.00-ro0.030,19,168,0.95
4,cirq_ideal,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.239782539821813,0.7195641024399501,0.25,8.0,liquidity,none,0.0,,0.010295132851090164,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-hand-none-ns0.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.239782539821813,0.7195641024399501,0.25,8.0,liquidity,one_zone,0.0,Used approximate noise fallback.,0.010295132851090164,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-hand-one_zone-ns0.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.230216557708683,0.6777655461220766,0.25,8.0,liquidity,one_zone,0.0,Used approximate noise fallback.,0.009697235729592186,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-hand-one_zone-ns0.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.2116643486197103,0.6058774625193716,0.25,8.0,liquidity,one_zone,0.0,Used approximate noise fallback.,0.008668846818408613,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-hand-one_zone-ns0.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.1267297651102175,0.5107768524980534,0.25,8.0,liquidity,one_zone,1.0,Used approximate noise fallback.,0.007305135676779967,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-hand-one_zone-ns1.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.121640662626031,0.4885400205369448,0.25,8.0,liquidity,one_zone,1.0,Used approximate noise fallback.,0.006987054408143039,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-hand-one_zone-ns1.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.1117708873906986,0.45029556006030574,0.25,8.0,liquidity,one_zone,1.0,Used approximate noise fallback.,0.006439951507393385,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-hand-one_zone-ns1.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.0136769903986207,0.30198960255615687,0.25,8.0,liquidity,one_zone,2.0,Used approximate noise fallback.,0.004315138502469771,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-hand-one_zone-ns2.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.0130647675433786,0.29931449495181267,0.25,8.0,liquidity,one_zone,2.0,Used approximate noise fallback.,0.00427687308669389,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-hand-one_zone-ns2.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.0118774261616843,0.2947136576012398,0.25,8.0,liquidity,one_zone,2.0,Used approximate noise fallback.,0.004211056196378158,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-hand-one_zone-ns2.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.239782539821813,0.7195641024399501,0.25,8.0,liquidity,two_zone,0.0,Used approximate noise fallback.,0.010295132851090164,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-hand-two_zone-ns0.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.230216557708683,0.6777655461220766,0.25,8.0,liquidity,two_zone,0.0,Used approximate noise fallback.,0.009697235729592186,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-hand-two_zone-ns0.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.2116643486197103,0.6058774625193716,0.25,8.0,liquidity,two_zone,0.0,Used approximate noise fallback.,0.008668846818408613,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-hand-two_zone-ns0.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.1549929587881174,0.5629736649835277,0.25,8.0,liquidity,two_zone,1.0,Used approximate noise fallback.,0.008052634970357518,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-hand-two_zone-ns1.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.1487846363966963,0.5358464019332277,0.25,8.0,liquidity,two_zone,1.0,Used approximate noise fallback.,0.007664599738505328,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-hand-two_zone-ns1.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.136744252697952,0.4891910356750723,0.25,8.0,liquidity,two_zone,1.0,Used approximate noise fallback.,0.006997175335147199,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-hand-two_zone-ns1.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.070203377754417,0.4063832275271051,0.25,8.0,liquidity,two_zone,2.0,Used approximate noise fallback.,0.005810137089624868,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-hand-two_zone-ns2.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.0673527150847053,0.3939272577443789,0.25,8.0,liquidity,two_zone,2.0,Used approximate noise fallback.,0.0056319637474184754,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-hand-two_zone-ns2.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.0618241567761912,0.37250460883077285,0.25,8.0,liquidity,two_zone,2.0,Used approximate noise fallback.,0.00532550385188577,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-hand-two_zone-ns2.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.239782539821813,0.7195641024399501,0.25,8.0,liquidity,depolarizing,0.0,Used approximate noise fallback.,0.010295132851090164,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-hand-depolarizing-ns0.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.230216557708683,0.6777655461220766,0.25,8.0,liquidity,depolarizing,0.0,Used approximate noise fallback.,0.009697235729592186,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-hand-depolarizing-ns0.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.2116643486197103,0.6058774625193716,0.25,8.0,liquidity,depolarizing,0.0,Used approximate noise fallback.,0.008668846818408613,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-hand-depolarizing-ns0.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.098466571432317,0.4585800400125793,0.25,8.0,liquidity,depolarizing,1.0,Used approximate noise fallback.,0.006557636383202418,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-hand-depolarizing-ns1.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.0944966888553678,0.4412336391406619,0.25,8.0,liquidity,depolarizing,1.0,Used approximate noise fallback.,0.006309509077780762,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-hand-depolarizing-ns1.00-ro0.010,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.086797522083445,0.4114000844455392,0.25,8.0,liquidity,depolarizing,1.0,Used approximate noise fallback.,0.00588272767963958,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-hand-depolarizing-ns1.00-ro0.030,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.0102950697875874,0.29574383012199745,0.25,8.0,liquidity,depolarizing,2.0,Used approximate noise fallback.,0.0042256941425545085,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-hand-depolarizing-ns2.00-ro0.000,19,168,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.009816770681931,0.29365390230610366,0.25,8.0,liquidity,depolarizing,2.0,Used approximate noise fallback.,0.0041957992864796075,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-hand-depolarizing-ns2.00-ro0.010,19,168,0.95
